OTU,Kingdom,Phylum,Class,Order,Family,Genus,OUT_genus,mean_relabund,Gut_SubSection
Otu00004,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurellaceae_unclassified,Otu00004 Pasteurellaceae_unclassified,0.00024,HG_3
Otu00005,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,Otu00005 Turicibacter,0.01852,HG_3
Otu00015,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae_unclassified,Otu00015 Peptostreptococcaceae_unclassified,0.00276,HG_3
Otu00019,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Otu00019 Desulfovibrio,0.032312,HG_3
Otu00025,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00025 Ruminococcaceae_unclassified,0.028968,HG_3
Otu00027,Bacteria,Tenericutes,Mollicutes,DMI,DMI_fa,DMI_ge,Otu00027 DMI_ge,0.002988,HG_3
Otu00032,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae_unclassified,Otu00032 Peptostreptococcaceae_unclassified,0.003464,HG_3
Otu00040,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00040 Akkermansia,0.017768,HG_3
Otu00047,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00047 Alistipes,0.012676,HG_3
Otu00057,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00057 Akkermansia,0.012852,HG_3
Otu00058,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00058 Alistipes,0.006572,HG_3
Otu00059,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Otu00059 Bacteria_unclassified,0.00962,HG_3
Otu00061,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00061 Ruminococcaceae_unclassified,0.011484,HG_3
Otu00062,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,Otu00062 Clostridiales_vadinBB60_group_ge,0.01662,HG_3
Otu00063,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00063 Lachnospiraceae_unclassified,0.011352,HG_3
Otu00069,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,Otu00069 Ruminiclostridium_5,0.011508,HG_3
Otu00072,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00072 Lachnospiraceae_unclassified,0.01018,HG_3
Otu00079,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_ge,Otu00079 Ruminococcaceae_ge,0.00896,HG_3
Otu00081,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridiaceae_1_unclassified,Otu00081 Clostridiaceae_1_unclassified,0.001828,HG_3
Otu00082,Bacteria,Tenericutes,Mollicutes,DMI,DMI_fa,DMI_ge,Otu00082 DMI_ge,0.000372,HG_3
Otu00083,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00083 Alistipes,0.006392,HG_3
Otu00087,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Otu00087 Victivallaceae_ge,0.007032,HG_3
Otu00089,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00089 Rikenellaceae_unclassified,0.006272,HG_3
Otu00090,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,dgA-11_gut_group,Otu00090 dgA-11_gut_group,0.00432,HG_3
Otu00091,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00091 Ruminococcaceae_unclassified,0.00964,HG_3
Otu00092,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcaceae_unclassified,Otu00092 Peptostreptococcaceae_unclassified,0.001088,HG_3
Otu00094,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00094 Alistipes,0.008816,HG_3
Otu00095,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00095 Ruminococcaceae_unclassified,0.009792,HG_3
Otu00097,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00097 Alistipes,0.007664,HG_3
Otu00100,Bacteria,Spirochaetes,Spirochaetia,Brevinematales,Brevinemataceae,Brevinema,Otu00100 Brevinema,0.000264,HG_3
Otu00104,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00104 Alistipes,0.005636,HG_3
Otu00105,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00105 Alistipes,0.005112,HG_3
Otu00107,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrionaceae_unclassified,Otu00107 Vibrionaceae_unclassified,0.001308,HG_3
Otu00108,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00108 Akkermansia,0.005744,HG_3
Otu00111,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R-7_group,Otu00111 Christensenellaceae_R-7_group,0.005616,HG_3
Otu00113,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,Otu00113 Bacteroidia_unclassified,0.002864,HG_3
Otu00118,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00118 Ruminococcaceae_unclassified,0.00032,HG_3
Otu00122,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,GCA-900066225,Otu00122 GCA-900066225,0.00016,HG_3
Otu00124,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00124 Rikenellaceae_unclassified,0.00392,HG_3
Otu00130,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,Otu00130 Tyzzerella,0.005104,HG_3
Otu00131,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00131 Alistipes,0.000368,HG_3
Otu00132,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacteraceae_unclassified,Otu00132 Paludibacteraceae_unclassified,0.003512,HG_3
Otu00133,Eukaryota,Parabasalia,Parabasalia_unclassified,Parabasalia_unclassified,Parabasalia_unclassified,Parabasalia_unclassified,Otu00133 Parabasalia_unclassified,0.000048,HG_3
Otu00134,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,Otu00134 Clostridiales_vadinBB60_group_ge,0.003244,HG_3
Otu00135,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00135 Alistipes,0.003988,HG_3
Otu00137,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00137 Ruminococcaceae_unclassified,0.006856,HG_3
Otu00139,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,Otu00139 Tyzzerella,0,HG_3
Otu00140,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00140 Lachnospiraceae_unclassified,0.000156,HG_3
Otu00141,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,Otu00141 Bacteroidales_unclassified,0.005416,HG_3
Otu00147,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00147 Alistipes,0.002204,HG_3
Otu00148,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallales_unclassified,Victivallales_unclassified,Otu00148 Victivallales_unclassified,0.00212,HG_3
Otu00151,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiae_unclassified,Verrucomicrobiae_unclassified,Verrucomicrobiae_unclassified,Otu00151 Verrucomicrobiae_unclassified,0.001376,HG_3
Otu00156,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,Otu00156 uncultured_ge,0.0034,HG_3
Otu00157,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,Otu00157 Clostridiales_vadinBB60_group_ge,0.003028,HG_3
Otu00158,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00158 Ruminococcaceae_unclassified,0.003156,HG_3
Otu00159,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00159 Alistipes,0.003528,HG_3
Otu00162,Bacteria,Tenericutes,Mollicutes,DMI,DMI_fa,DMI_ge,Otu00162 DMI_ge,0.00022,HG_3
Otu00163,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00163 Alistipes,0.001852,HG_3
Otu00165,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00165 Alistipes,0.000244,HG_3
Otu00166,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00166 Alistipes,0,HG_3
Otu00174,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,Otu00174 Erysipelatoclostridium,0.003252,HG_3
Otu00175,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00175 Alistipes,0.002488,HG_3
Otu00180,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00180 Ruminococcaceae_unclassified,0.002956,HG_3
Otu00181,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00181 Alistipes,0.002456,HG_3
Otu00182,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00182 Rikenella,0.002788,HG_3
Otu00183,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Otu00183 Intestinimonas,0.000064,HG_3
Otu00185,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00185 Rikenella,0.0012,HG_3
Otu00187,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00187 Alistipes,0.00186,HG_3
Otu00188,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00188 Rikenellaceae_unclassified,0.000316,HG_3
Otu00190,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,Otu00190 Clostridiales_vadinBB60_group_ge,0.002144,HG_3
Otu00192,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00192 Ruminococcaceae_unclassified,0.000116,HG_3
Otu00194,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00194 Alistipes,0.002664,HG_3
Otu00200,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00200 Alistipes,0.001828,HG_3
Otu00201,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00201 Akkermansia,0.002344,HG_3
Otu00204,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00204 Ruminococcaceae_unclassified,0.002216,HG_3
Otu00207,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00207 Lachnospiraceae_unclassified,0.00364,HG_3
Otu00208,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00208 Rikenella,0.001616,HG_3
Otu00210,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00210 Alistipes,0.001668,HG_3
Otu00211,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00211 Akkermansia,0.003184,HG_3
Otu00213,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00213 Alistipes,0.001932,HG_3
Otu00214,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00214 Ruminococcaceae_unclassified,0,HG_3
Otu00218,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Breznakia,Otu00218 Breznakia,0.002328,HG_3
Otu00222,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00222 Alistipes,0.000932,HG_3
Otu00223,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00223 Lachnospiraceae_unclassified,0.002808,HG_3
Otu00232,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00232 Alistipes,0.002224,HG_3
Otu00238,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,Otu00238 Clostridiales_unclassified,0.002288,HG_3
Otu00246,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00246 Alistipes,0.001168,HG_3
Otu00247,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00247 Lachnospiraceae_unclassified,0.001844,HG_3
Otu00252,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00252 Rikenellaceae_unclassified,0.001092,HG_3
Otu00257,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,uncultured,Otu00257 uncultured,0.000068,HG_3
Otu00259,Eukaryota,Parabasalia,Gf10_symbiont_group,Gf10_symbiont_group_or,Gf10_symbiont_group_fa,Gf10_symbiont_group_ge,Otu00259 Gf10_symbiont_group_ge,0,HG_3
Otu00261,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00261 Alistipes,0.001584,HG_3
Otu00264,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00264 Alistipes,0.001472,HG_3
Otu00265,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00265 Rikenella,0.002036,HG_3
Otu00270,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,Otu00270 Bacteroidales_unclassified,0.000956,HG_3
Otu00273,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00273 Alistipes,0.001392,HG_3
Otu00274,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00274 Rikenella,0.001116,HG_3
Otu00278,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,Otu00278 uncultured,0.001936,HG_3
Otu00280,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,Otu00280 Bacteroidales_unclassified,0.001,HG_3
Otu00284,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Otu00284 Bacteria_unclassified,0.001508,HG_3
Otu00289,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,Otu00289 Gastranaerophilales_ge,0.00154,HG_3
Otu00290,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Otu00290 Bacteria_unclassified,0.000852,HG_3
Otu00300,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00300 Lachnospiraceae_unclassified,0.001848,HG_3
Otu00301,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_vadinBB60_group,Clostridiales_vadinBB60_group_ge,Otu00301 Clostridiales_vadinBB60_group_ge,0.001744,HG_3
Otu00303,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00303 Rikenella,0.0015,HG_3
Otu00304,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00304 Rikenella,0.00112,HG_3
Otu00310,Bacteria,Tenericutes,Mollicutes,DMI,DMI_fa,DMI_ge,Otu00310 DMI_ge,0.001828,HG_3
Otu00316,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00316 Rikenella,0.001272,HG_3
Otu00317,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00317 Ruminococcaceae_unclassified,0.00004,HG_3
Otu00318,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00318 Alistipes,0.001672,HG_3
Otu00322,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00322 Rikenella,0.001252,HG_3
Otu00323,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00323 Lachnospiraceae_unclassified,0.001868,HG_3
Otu00326,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00326 Rikenella,0.001116,HG_3
Otu00330,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00330 Ruminococcaceae_unclassified,0.001572,HG_3
Otu00332,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00332 Rikenellaceae_unclassified,0.000824,HG_3
Otu00337,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_unclassified,Otu00337 Ruminococcaceae_unclassified,0,HG_3
Otu00338,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00338 Rikenella,0.0009,HG_3
Otu00339,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,Otu00339 Rhodospirillales_unclassified,0.001316,HG_3
Otu00340,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Otu00340 Oscillibacter,0.000676,HG_3
Otu00342,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00342 Lachnospiraceae_unclassified,0.000016,HG_3
Otu00345,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00345 Alistipes,0.000944,HG_3
Otu00350,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Otu00350 Oscillibacter,0.001408,HG_3
Otu00351,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00351 Alistipes,0.00062,HG_3
Otu00352,Bacteria,Tenericutes,Mollicutes,Mollicutes_RF39,Mollicutes_RF39_fa,Mollicutes_RF39_ge,Otu00352 Mollicutes_RF39_ge,0.001744,HG_3
Otu00362,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Tyzzerella,Otu00362 Tyzzerella,0.001236,HG_3
Otu00366,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00366 Rikenella,0.001192,HG_3
Otu00368,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Otu00368 Victivallaceae_ge,0.001124,HG_3
Otu00372,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae_unclassified,Otu00372 Rikenellaceae_unclassified,0.000796,HG_3
Otu00374,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00374 Alistipes,0.001364,HG_3
Otu00375,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,Otu00375 Rhodospirillales_unclassified,0.001176,HG_3
Otu00376,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,Otu00376 Gastranaerophilales_ge,0.001084,HG_3
Otu00379,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00379 Lachnospiraceae_unclassified,0.00154,HG_3
Otu00380,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00380 Rikenella,0.001372,HG_3
Otu00382,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified,Otu00382 Bacteroidales_unclassified,0.001264,HG_3
Otu00384,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00384 Lachnospiraceae_unclassified,0.001504,HG_3
Otu00389,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00389 Lachnospiraceae_unclassified,0.001432,HG_3
Otu00391,Bacteria,Tenericutes,Mollicutes,DMI,DMI_fa,DMI_ge,Otu00391 DMI_ge,0.000024,HG_3
Otu00392,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Gastranaerophilales_fa,Gastranaerophilales_ge,Otu00392 Gastranaerophilales_ge,0.001108,HG_3
Otu00394,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00394 Alistipes,0.000924,HG_3
Otu00395,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthellaceae_unclassified,Otu00395 Eggerthellaceae_unclassified,0.00258,HG_3
Otu00399,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified,Otu00399 Bacteroidia_unclassified,0.00086,HG_3
Otu00404,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00404 Alistipes,0.001004,HG_3
Otu00407,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00407 Lachnospiraceae_unclassified,0.002,HG_3
Otu00411,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00411 Alistipes,0.000576,HG_3
Otu00415,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Otu00415 Oscillibacter,0.001228,HG_3
Otu00419,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00419 Alistipes,0.000572,HG_3
Otu00421,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00421 Rikenella,0.000968,HG_3
Otu00422,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium_5,Otu00422 Ruminiclostridium_5,0.000792,HG_3
Otu00424,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00424 Akkermansia,0.001468,HG_3
Otu00428,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Otu00428 Victivallaceae_ge,0.000724,HG_3
Otu00430,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Otu00430 Akkermansia,0.001476,HG_3
Otu00434,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,uncultured,Otu00434 uncultured,0,HG_3
Otu00435,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00435 Alistipes,0.001016,HG_3
Otu00436,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Otu00436 Alphaproteobacteria_unclassified,0.00086,HG_3
Otu00438,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00438 Rikenella,0.000904,HG_3
Otu00443,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00443 Alistipes,0.001068,HG_3
Otu00444,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured_ge,Otu00444 uncultured_ge,0.000656,HG_3
Otu00447,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00447 Alistipes,0.000932,HG_3
Otu00448,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00448 Alistipes,0.000632,HG_3
Otu00452,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,Otu00452 Rikenella,0.00092,HG_3
Otu00455,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae_unclassified,Otu00455 Lachnospiraceae_unclassified,0.000916,HG_3
Otu00456,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00456 Alistipes,0.00058,HG_3
Otu00458,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillales_unclassified,Rhodospirillales_unclassified,Otu00458 Rhodospirillales_unclassified,0.001152,HG_3
Otu00461,Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XIII,Family_XIII_ge,Otu00461 Family_XIII_ge,0.00076,HG_3
Otu00463,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_unclassified,Clostridiales_unclassified,Otu00463 Clostridiales_unclassified,0.001036,HG_3
Otu00465,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00465 Alistipes,0.000076,HG_3
Otu00467,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00467 Alistipes,0.000552,HG_3
Otu00468,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,Otu00468 Alistipes,0.000756,HG_3
Otu00470,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae,Victivallaceae_ge,Otu00470 Victivallaceae_ge,0.000632,HG_3
